
 num     #instances         #bytes  class name
1110:             1             56  [Lcom.fasterxml.jackson.annotation.JsonFormat$Shape;
1111:             1             56  [Lcom.sun.org.apache.xalan.internal.utils.XMLSecurityManager$Limit;
1112:             1             56  [Lcom.sun.org.apache.xerces.internal.impl.XMLScanner$NameType;
1113:             1             56  [Lcom.sun.org.apache.xerces.internal.utils.XMLSecurityManager$Limit;
1114:             1             56  [Ljava.lang.Runnable;
1115:             1             56  [Ljava.text.Format;
1116:             1             56  [Ljava.util.Map;
1117:             3             56  [Lorg.springframework.context.annotation.ComponentScan$Filter;
1118:             1             56  [Lorg.yaml.snakeyaml.events.Event$ID;
1119:             1             56  [Lsun.util.logging.PlatformLogger$Level;
1120:             1             56  [[I
1121:             1             56  ch.qos.logback.classic.encoder.PatternLayoutEncoder
1122:             1             56  com.fasterxml.classmate.types.ResolvedObjectType
1123:             1             56  com.fasterxml.jackson.datatype.jsr310.ser.ZonedDateTimeSerializer
1124:             1             56  com.sun.org.apache.xerces.internal.jaxp.SAXParserImpl
1125:             1             56  java.util.logging.LogManager
1126:             1             56  java.util.stream.ReferencePipeline$Head
1127:             1             56  org.apache.catalina.valves.ErrorReportValve
1128:             1             56  org.apache.catalina.webresources.Cache
1129:             1             56  org.apache.coyote.RequestGroupInfo
1130:             1             56  org.apache.tomcat.util.net.NioSelectorPool
1131:             1             56  org.apache.tomcat.util.scan.StandardJarScanFilter
1132:             1             56  org.apache.tomcat.util.threads.TaskQueue
1133:             1             56  org.hibernate.validator.internal.engine.ValidatorFactoryImpl
1134:             1             56  org.hibernate.validator.internal.xml.config.BootstrapConfigurationImpl
1135:             1             56  org.springframework.boot.autoconfigure.jackson.JacksonProperties
1136:             1             56  org.springframework.boot.autoconfigure.web.ResourceProperties$Cache$Cachecontrol
1137:             1             56  org.springframework.boot.autoconfigure.web.servlet.DispatcherServletRegistrationBean
1138:             1             56  org.springframework.boot.autoconfigure.web.servlet.WebMvcAutoConfiguration$WebMvcAutoConfigurationAdapter$$EnhancerBySpringCGLIB$$b86cea7f
1139:             1             56  org.springframework.boot.web.client.RestTemplateBuilder
1140:             1             56  org.springframework.expression.spel.support.StandardEvaluationContext
1141:             1             56  org.springframework.http.CacheControl
1142:             1             56  org.springframework.util.StopWatch
1143:             1             56  org.springframework.validation.beanvalidation.LocalValidatorFactoryBean
1144:             1             56  org.springframework.validation.beanvalidation.MethodValidationPostProcessor
1145:             1             56  org.springframework.web.servlet.view.ContentNegotiatingViewResolver
1146:             1             56  sun.nio.cs.ext.DoubleByte$Decoder
1147:             3             48  [Lcom.fasterxml.classmate.ResolvedType;
1148:             1             48  [Lcom.fasterxml.jackson.annotation.JsonInclude$Include;
1149:             3             48  [Lcom.fasterxml.jackson.databind.JavaType;
1150:             1             48  [Lcom.sun.beans.util.Cache$CacheEntry;
1151:             1             48  [Lcom.sun.management.VMOption$Origin;
1152:             1             48  [Ljava.beans.WeakIdentityMap$Entry;
1153:             1             48  [Ljava.lang.invoke.MethodHandleImpl$Intrinsic;
1154:             1             48  [Ljava.math.RoundingMode;
1155:             1             48  [Ljava.util.concurrent.TimeUnit;
1156:             2             48  [Lorg.apache.catalina.connector.Connector;
1157:             3             48  [Lorg.apache.catalina.mapper.Mapper$MappedWrapper;
1158:             2             48  [Lorg.hibernate.validator.internal.util.ConcurrentReferenceHashMap$Option;
1159:             1             48  [Lorg.springframework.cglib.proxy.CallbackInfo;
1160:             1             48  [[Ljava.lang.Object;
1161:             1             48  ch.qos.logback.classic.pattern.DateConverter
1162:             3             48  ch.qos.logback.core.spi.LogbackLock
1163:             2             48  ch.qos.logback.core.subst.Node$Type
1164:             1             48  com.fasterxml.jackson.databind.cfg.ConfigOverride$Empty
1165:             2             48  com.fasterxml.jackson.databind.introspect.AnnotationIntrospectorPair
1166:             2             48  com.fasterxml.jackson.databind.ser.std.BooleanSerializer
1167:             1             48  com.fasterxml.jackson.databind.util.StdDateFormat
1168:             1             48  com.fasterxml.jackson.datatype.jsr310.ser.InstantSerializer
1169:             1             48  com.fasterxml.jackson.datatype.jsr310.ser.OffsetDateTimeSerializer
1170:             2             48  com.sun.jmx.mbeanserver.ClassLoaderRepositorySupport$LoaderEntry
1171:             1             48  com.sun.jmx.mbeanserver.DefaultMXBeanMappingFactory$Mappings
1172:             1             48  com.sun.jmx.mbeanserver.MBeanIntrospector$MBeanInfoMap
1173:             1             48  com.sun.jmx.mbeanserver.MBeanIntrospector$PerInterfaceMap
1174:             2             48  com.sun.jmx.mbeanserver.WeakIdentityHashMap
1175:             2             48  com.sun.org.apache.xerces.internal.impl.dtd.DTDGrammarBucket
1176:             2             48  com.sun.org.apache.xerces.internal.impl.dtd.XMLAttributeDecl
1177:             3             48  com.sun.org.apache.xerces.internal.impl.dv.dtd.ListDatatypeValidator
1178:             1             48  com.sun.org.apache.xerces.internal.util.XMLAttributesImpl
1179:             3             48  com.sun.proxy.$Proxy42
1180:             2             48  java.io.BufferedOutputStream
1181:             1             48  java.io.Console
1182:             1             48  java.io.Console$3
1183:             1             48  java.io.Console$LineReader
1184:             2             48  java.io.File$PathStatus
1185:             2             48  java.io.OutputStreamWriter
1186:             1             48  java.lang.ProcessEnvironment
1187:             1             48  java.lang.invoke.BoundMethodHandle$Species_L4
1188:             2             48  java.lang.reflect.ReflectPermission
1189:             2             48  java.net.InetAddress$Cache
1190:             2             48  java.net.InetAddress$Cache$Type
1191:             2             48  java.net.InetAddress$CacheEntry
1192:             2             48  java.net.StandardProtocolFamily
1193:             3             48  java.nio.channels.spi.AbstractSelector$1
1194:             2             48  java.nio.charset.CoderResult
1195:             3             48  java.nio.charset.CodingErrorAction
1196:             3             48  java.text.AttributedCharacterIterator$Attribute
1197:             2             48  java.time.format.DateTimeFormatterBuilder$1
1198:             3             48  java.time.format.DateTimeFormatterBuilder$StringLiteralPrinterParser
1199:             2             48  java.time.format.DateTimeFormatterBuilder$ZoneIdPrinterParser
1200:             2             48  java.time.format.DateTimeTextProvider$LocaleStore
1201:             3             48  java.util.Collections$UnmodifiableMap$UnmodifiableEntrySet
1202:             3             48  java.util.Hashtable$KeySet
1203:             3             48  java.util.concurrent.ConcurrentHashMap$ValuesView
1204:             1             48  java.util.concurrent.ConcurrentSkipListMap
1205:             1             48  java.util.concurrent.locks.ReentrantReadWriteLock$FairSync
1206:             2             48  java.util.logging.Logger$LoggerBundle
1207:             2             48  java.util.stream.ReferencePipeline$3$1
1208:             2             48  javax.el.ExpressionFactory$CacheValue
1209:             2             48  javax.el.Util$CacheValue
1210:             2             48  javax.validation.constraintvalidation.ValidationTarget
